,mean,best,std,generation
0,-3.026330613896763,39.17991706964764,8.312566147349791,0
1,-2.668518907645497,39.013547994715566,8.513999481969973,1
2,0.7433166321431977,57.1194670135993,15.160323646791419,2
3,2.26176118037122,66.17991706964764,15.756568737248246,3
4,1.0967281305684473,48.11389596854984,14.03253719973763,4
5,-1.4818457782677017,39.013547994715566,9.703934470480915,5
6,4.61476034740684,84.33853182364628,19.345273577583644,6
7,4.246684352845924,66.07307397402958,17.51499378125101,7
8,1.481008913460606,48.013547994715566,13.098150183518692,8
9,5.542770137992097,85.95356122494228,18.772865986337003,9
10,5.602106430061923,66.22855887686998,19.624081278645654,10
11,8.010821692063853,84.62111423509887,19.893821117132738,11
12,5.715620937909173,66.01354799471557,17.922820764803035,12
13,4.326732035980902,66.26990021702643,17.29937174153557,13
14,1.7076379469910892,39.14206684551654,13.945457803218465,14
15,3.820994440533645,56.476437693850485,15.380583340152503,15
16,1.8882073151296785,48.185869468174936,13.856009111353353,16
17,-0.08229031211041984,47.5574598335318,11.83914066661941,17
18,0.48330595257239195,57.028738160209535,14.793151691049124,18
19,2.956760790284978,57.013547994715566,15.021695667111123,19
20,6.319951462340044,57.26020708782077,16.322166642853272,20
21,3.5300960264313734,39.02111423509888,13.933206391529378,21
22,4.5253277064216135,57.269900217026425,17.96504254399306,22
23,2.9898921771398603,57.15067522005314,15.195951268938082,23
24,4.793738936201096,84.20603857269343,17.20647837620288,24
25,6.095378485564163,57.013547994715566,16.964426769909796,25
26,11.545552179224883,94.96956207860757,21.155960133794146,26
27,7.686044711932604,66.14206684551654,18.04593835059579,27
28,8.077641559294785,75.17991706964764,20.579137133602757,28
29,4.373330910273459,48.15067522005314,14.412874605328994,29
30,5.270346888689584,47.596425802065184,12.608710080215259,30
31,-2.796627607252721,48.013547994715566,9.67025040523212,0
32,0.3717097398280057,48.013547994715566,13.76860482561477,1
33,-1.3372589933238663,65.62327305210137,11.482984295468594,2
34,1.4625328329191163,48.013547994715566,13.939664334914388,3
35,2.6376999936178094,39.23167900420623,15.138796157205688,4
36,0.7342281424271232,48.21310261863329,12.681928985437457,5
37,-1.388247348258696,39.013547994715566,9.710152291968667,6
38,-0.481636485683219,39.08649699436173,12.216148841697928,7
39,6.657321092949545,57.26665872310225,20.445560804673562,8
40,-0.05212513191440721,30.27641489804762,10.509337224626092,9
41,1.2670906743237627,48.12226421822036,13.994128681292604,10
42,2.476939547546067,39.14492807779757,13.2546699320962,11
43,3.338140989254169,75.07041085661011,16.84264763248506,12
44,4.334012710584792,65.97655240703897,16.181641607322454,13
45,2.216672397186585,39.17991706964764,12.95517381843286,14
46,1.7460862237336423,56.58000507185286,14.414768778598358,15
47,6.688764830857568,57.19788162462294,15.483936953933725,16
48,1.3182453249067447,57.07307397402959,14.37687586408646,17
49,1.0067825700108424,75.26990021702643,14.834843000228316,18
50,0.4705078726033638,57.19788162462294,13.211331976712316,19
51,-0.1409852060435,39.013547994715566,10.581491352332531,20
52,1.6495782241733081,66.26990021702643,13.922636954008151,21
53,1.7635604321145941,39.17991706964764,14.118124702849094,22
54,1.5355376638140985,39.241098226122716,13.33689418067808,23
55,-0.2316338484268266,75.19788162462294,14.720843786784622,24
56,-4.634585004861838,21.266658723102253,3.859401120627958,25
57,-0.31535389383333157,57.22544845445559,12.888667619425478,26
58,3.6873474986889194,48.269900217026425,15.536247164846772,27
59,-0.7550761960930754,57.013547994715566,12.298784640680957,28
60,-1.4470656639058577,48.0704108566101,10.239107179732445,29
61,1.1115767704180073,39.269900217026425,11.897692698707374,30
62,-3.48123207282996,39.14206684551654,7.3725308449614,0
63,-1.7794092100680807,48.013547994715566,10.698529492100517,1
64,-2.31198567341236,48.023649090702065,8.104929805303195,2
65,-0.526351937728302,39.25060701409175,10.628569798288494,3
66,0.5630041395264694,39.013547994715566,10.41504885603308,4
67,0.9853456405497443,30.228558876869982,10.42788159895751,5
68,0.9483711649591534,39.0704108566101,10.377055240279693,6
69,1.4701287235039784,39.013547994715566,10.006630816345472,7
70,5.751015937375826,57.013547994715566,15.883552594435002,8
71,6.03280750348359,57.01858578874552,15.210152711783923,9
72,11.887457924174278,49.49224472101786,16.001219890904228,10
73,5.213108559554838,48.136368824401906,13.278529213196464,11
74,4.860968214918221,57.013547994715566,13.26007742240124,12
75,4.332516533886155,48.59282822853988,13.9875551599427,13
76,4.267434591358238,39.98272016318508,13.98143705710795,14
77,6.881492433976415,75.1888590070233,16.78695257413503,15
78,10.082887790261225,39.17991706964764,15.001621824920067,16
79,9.11984804956516,48.013547994715566,15.313266815984113,17
80,9.668467637156175,48.269900217026425,15.962810014012305,18
81,6.424299948258472,48.013547994715566,17.44359388525643,19
82,8.480199538114015,48.01606371931281,15.692951305845325,20
83,8.055108880009668,66.26990021702643,17.305324438275107,21
84,7.086285167706409,48.269900217026425,15.911642855157611,22
85,8.657370165311612,57.07307397402959,16.069209286643712,23
86,2.9334018924567347,57.269900217026425,12.563987241706366,24
87,4.0329889844645255,48.023649090702065,13.108490531769728,25
88,5.848866568449879,48.17991706964764,15.793619190225899,26
89,6.500325299809755,57.14492807779757,14.971551146735463,27
90,11.634614533163132,94.78506424239102,20.8938424742587,28
91,8.473703725445654,57.013547994715566,17.47421777043834,29
92,8.234322019802386,48.14206684551654,15.935648664026752,30
93,-3.0645994782975476,39.17991706964764,9.200701374005313,0
94,-1.1422774376099096,57.17399989261955,12.791753106655763,1
95,-3.199114018275841,21.269900217026425,6.241159745157423,2
96,0.19458193311801636,48.023649090702065,12.616222731098976,3
97,-0.34904775998630205,39.269900217026425,10.902446159739396,4
98,2.3416162250288353,57.01858578874552,13.835318058130818,5
99,0.4815777235205169,48.023649090702065,12.521035248051104,6
100,2.6366646773258298,39.17399989261955,11.907817233550894,7
101,4.892100520584189,57.06510580438041,14.073153954126722,8
102,1.934979394374053,57.04935744741228,11.704571898119399,9
103,2.425438734455505,39.013547994715566,11.275367650889985,10
