,mean,best,std,generation
0,-1.0524644550258955,88.77625274241544,11.73679142107257,0
1,4.216797660539877,38.70658072115352,11.111165530821529,1
2,6.973138501693278,21.62010264645954,10.417520678735197,2
3,9.770155648559768,38.822055885949396,11.904127668034803,3
4,10.562860923089012,56.73090371629374,13.044192627167703,4
5,11.825256977577103,39.20698639161586,10.50232598972567,5
6,10.50483106743692,30.482547103535293,10.175459223704264,6
7,11.237092769301519,47.64042613132762,10.758384574623927,7
8,14.979157762218888,74.00423384369515,12.214111211094565,8
9,14.010784602003898,30.716796271262012,8.966974739887153,9
10,17.921998989930156,65.71960416103981,11.106009906008827,10
11,13.529494406138674,38.77544157072464,9.452883761874654,11
12,17.329558028737313,64.80857066996361,11.06668126421426,12
13,14.969290084103397,47.840904611508066,9.630100637765416,13
14,14.17297715778943,65.44038476250675,11.13475834735738,14
15,15.184002586222913,64.95596710272531,11.44134018221147,15
16,14.459031866262396,30.191857510019556,8.408032171167871,16
17,13.789677200378089,47.68826519084708,10.124347645251522,17
18,10.670468656526332,39.16226955283406,9.438610393692736,18
19,13.091990111707398,39.10010264641751,8.04687263776043,19
20,14.662429619397985,47.94321598677138,9.832403701428968,20
21,14.33406743381493,48.11389596854984,10.854149503187433,21
22,13.44701184818813,46.949877479730944,9.674408461831206,22
23,12.326066152204616,65.8220558859494,10.768895874903794,23
24,15.168908553659083,47.535411696310035,10.1974577367056,24
25,11.229479233648973,47.79342407327507,9.505881644530195,25
26,12.636945301320297,74.43332757019675,13.391057402556138,26
27,14.07145357550075,56.06657697426928,10.676719625110731,27
28,14.632990716351292,47.75002475774052,10.355599450797536,28
29,13.143355633152622,30.319827390982933,7.985168371205915,29
30,15.498520192973483,47.97897665065047,9.456899690895892,30
31,-0.26588083198083134,30.696695091940924,9.918782502723516,0
32,0.5168981198298697,47.99364684039827,10.193491208842513,1
33,1.067142868467418,39.40528862039816,10.535529098110302,2
34,6.783938650554561,65.36799822260437,11.9693160368233,3
35,6.814056051567317,48.08649699436173,11.28302475892338,4
36,8.127918416842897,39.269900217026425,10.991945098778004,5
